shopid;buyerid;register_date;country
2590;2259;22/12/2019;SG
2856;4488;19/12/2018;PH
2758;2375;13/11/2021;SG
2679;4603;14/05/2018;SZ
2477;2379;13/07/2021;SG
2537;3288;06/03/2019;MY
2549;1544;18/05/2020;ID
2561;4554;27/02/2019;SZ
2073;3926;08/10/2021;MY
2760;3157;06/02/2018;MY
2713;4411;29/03/2021;PH
2511;1059;16/11/2020;ID
2174;1854;19/09/2018;ID
2559;4676;28/03/2019;SZ
2458;4087;20/04/2021;PH
2296;4447;04/07/2021;PH
2335;4721;31/03/2021;SZ
2416;3125;28/05/2018;MY
2960;4580;02/03/2019;SZ
2243;1627;01/03/2018;ID
2235;3208;12/09/2018;MY
2517;3153;20/03/2020;MY
2818;2295;25/03/2018;SG
2500;4329;06/11/2020;PH
2693;3617;07/09/2018;MY
2407;2479;10/01/2019;SG
2068;3949;29/08/2021;MY
2488;1167;01/08/2018;ID
2963;4442;25/12/2018;PH
2134;2897;21/11/2019;SG
2132;4744;26/01/2019;SZ
2197;1540;31/08/2021;ID
2442;3532;28/06/2019;MY
2040;2741;15/08/2021;SG
2015;4915;22/02/2018;SZ
2260;1226;22/08/2019;ID
2208;4977;23/12/2021;SZ
2578;4205;17/12/2019;PH
2493;4930;20/10/2019;SZ
2992;2357;03/11/2019;SG
2590;3298;30/06/2020;MY
2002;1431;28/01/2019;ID
2388;1669;05/11/2018;ID
2024;4536;28/12/2018;SZ
2797;2618;21/07/2020;SG
2209;1097;24/02/2021;ID
2161;1440;24/09/2018;ID
2756;1477;15/10/2021;ID
2400;3746;26/06/2019;MY
2530;3463;27/08/2020;MY
2090;1679;03/10/2019;ID
2192;4409;11/01/2018;PH
2330;1729;23/11/2020;ID
2320;4690;20/11/2018;SZ
2551;1484;02/06/2021;ID
2170;4345;12/03/2019;PH
2210;3359;11/03/2019;MY
2682;4325;13/11/2018;PH
2763;2641;12/10/2021;SG
2465;1432;28/07/2021;ID
2410;1580;21/02/2018;ID
2823;2075;08/09/2021;SG
2613;1212;25/09/2020;ID
2228;4089;27/09/2021;PH
2077;3390;09/01/2020;MY
2136;1577;01/08/2019;ID
2798;1597;03/02/2019;ID
2606;1365;23/03/2020;ID
2779;4552;24/11/2020;SZ
2893;4396;25/08/2018;PH
2884;3199;26/07/2019;MY
2589;1010;28/05/2019;ID
2711;3965;18/01/2019;MY
2531;1050;20/10/2020;ID
2648;2900;25/10/2021;SG
2358;4448;08/11/2020;PH
2080;3052;16/12/2019;MY
2711;2403;23/02/2019;SG
2723;2214;10/03/2018;SG
2876;1660;12/06/2021;ID
2737;1044;15/11/2019;ID
2438;2068;02/04/2021;SG
2606;1192;08/10/2020;ID
2420;3173;12/12/2021;MY
2835;3810;12/01/2020;MY
2609;4038;20/11/2018;PH
2286;4553;07/07/2020;SZ
2104;3332;11/10/2021;MY
2980;3543;29/12/2021;MY
2533;4231;03/02/2019;PH
2521;4180;29/06/2021;PH
2462;1687;03/07/2021;ID
2511;1226;29/05/2019;ID
2200;2033;02/01/2020;SG
2103;3921;28/08/2019;MY
2491;3286;29/12/2018;MY
2319;3572;01/08/2020;MY
2773;4873;25/05/2021;SZ
2679;1559;27/06/2018;ID
2125;3508;11/08/2021;MY
2652;3355;09/04/2021;MY
2319;4356;01/07/2019;PH
2722;1853;26/12/2021;ID
2032;2191;18/09/2019;SG
2155;1327;16/07/2020;ID
2075;4692;29/05/2020;SZ
2944;3340;29/05/2018;MY
2383;4791;25/02/2021;SZ
2309;3088;11/10/2021;MY
2953;1053;31/03/2020;ID
2930;3469;30/10/2018;MY
2124;4197;10/02/2018;PH
2062;4557;07/01/2020;SZ
2924;1965;15/01/2019;ID
2280;1796;14/05/2018;ID
2870;4535;30/01/2019;SZ
2267;1671;21/02/2018;ID
2388;2917;13/07/2018;SG
2571;4080;26/10/2019;PH
2894;1964;21/08/2020;ID
2677;3885;06/03/2018;MY
2096;4948;15/10/2019;SZ
2584;2818;29/01/2018;SG
2874;1281;19/08/2021;ID
2729;2799;24/08/2018;SG
2910;3149;22/09/2018;MY
2882;3508;12/07/2019;MY
2135;2085;18/08/2020;SG
2610;4554;30/04/2019;SZ
2138;1563;26/02/2018;ID
2566;3204;17/06/2020;MY
2116;3954;27/11/2019;MY
2843;3019;09/07/2021;MY
2181;2968;20/10/2019;SG
2743;1587;01/03/2020;ID
2794;3327;22/04/2019;MY
2833;2199;23/03/2018;SG
2619;4261;09/02/2021;PH
2051;2032;01/11/2019;SG
2737;2632;20/02/2021;SG
2092;2038;14/03/2020;SG
2165;1768;24/08/2018;ID
2045;1090;20/02/2018;ID
2387;3557;30/09/2021;MY
2708;2597;01/01/2019;SG
2710;1268;30/10/2019;ID
2999;4925;16/08/2018;SZ
2089;3417;13/06/2019;MY
2148;4359;19/04/2020;PH
2360;2770;26/11/2019;SG
2914;2588;11/01/2021;SG
2963;2066;15/04/2019;SG
2461;1724;04/03/2019;ID
2459;1233;03/01/2020;ID
2791;3729;21/05/2020;MY
2082;2786;21/07/2021;SG
2167;4818;10/06/2021;SZ
2326;3796;22/11/2019;MY
2192;4200;03/12/2021;PH
2260;1993;07/08/2021;ID
2901;3936;12/06/2020;MY
2412;1451;23/02/2020;ID
2188;1516;02/07/2018;ID
2908;4186;25/05/2021;PH
2904;2153;12/07/2018;SG
2835;2892;25/03/2021;SG
2458;1221;08/10/2018;ID
2512;2500;08/11/2020;SG
2505;4811;25/09/2020;SZ
2963;3143;15/11/2020;MY
2998;3946;02/07/2020;MY
2399;1241;08/04/2018;ID
2990;2373;04/10/2020;SG
2413;2589;31/07/2019;SG
2733;4705;07/02/2020;SZ
2262;1999;03/01/2020;ID
2174;2196;28/04/2019;SG
2955;3108;31/05/2019;MY
2240;4899;18/07/2019;SZ
2522;3320;10/10/2021;MY
2712;4139;08/04/2021;PH
2769;4406;15/08/2019;PH
2608;4599;08/05/2018;SZ
2251;3477;23/09/2019;MY
2162;2214;11/12/2018;SG
2976;2801;17/12/2019;SG
2072;1747;30/01/2020;ID
2561;2481;10/01/2019;SG
2397;3065;05/11/2020;MY
2865;1941;16/11/2021;ID
2642;3639;09/09/2020;MY
2666;4835;21/12/2019;SZ
2955;4959;07/09/2020;SZ
2532;1307;28/01/2018;ID
2825;2062;06/04/2019;SG
2399;3433;03/01/2020;MY
2412;4880;01/06/2020;SZ
2805;2118;22/11/2020;SG
2298;4823;24/08/2020;SZ
2233;3071;04/08/2018;MY
2235;1612;26/05/2019;ID
2832;1010;22/07/2021;ID
2226;2862;05/07/2019;SG
2804;4210;07/03/2018;PH
2220;4507;22/07/2019;SZ
2269;4702;26/08/2020;SZ
2011;1458;29/03/2018;ID
2969;2250;14/07/2021;SG
2209;1752;04/01/2020;ID
2736;3419;01/09/2021;MY
2687;3868;18/10/2020;MY
2903;4508;23/12/2020;SZ
2202;2503;03/02/2019;SG
2288;1547;10/01/2020;ID
2581;1791;11/07/2019;ID
2781;3429;05/04/2020;MY
2683;2193;20/05/2019;SG
2468;3948;27/02/2019;MY
2968;2676;18/05/2021;SG
2817;4057;25/02/2018;PH
2035;1193;10/02/2019;ID
2549;2694;16/12/2019;SG
2332;2528;04/06/2018;SG
2941;2635;27/06/2018;SG
2479;4202;17/12/2018;PH
2382;4700;25/02/2019;SZ
2257;3450;10/09/2021;MY
2118;2003;17/09/2018;SG
2385;1752;25/09/2020;ID
2419;1047;16/04/2020;ID
2119;1656;23/08/2020;ID
2389;3599;06/06/2020;MY
2752;2013;14/04/2019;SG
2686;1782;06/12/2019;ID
2486;2960;22/06/2020;SG
2618;4273;25/11/2021;PH
2093;2239;20/08/2018;SG
2968;2775;12/05/2018;SG
2951;3205;23/05/2018;MY
2080;3911;17/10/2018;MY
2134;4563;02/10/2021;SZ
2542;3879;25/12/2019;MY
2559;4553;25/05/2021;SZ
2936;3459;30/09/2018;MY
2199;4554;10/01/2019;SZ
2025;1699;28/04/2021;ID
2908;2317;07/10/2021;SG
2479;3342;03/09/2019;MY
2096;4320;11/03/2018;PH
2950;2758;21/10/2018;SG
2542;2109;28/08/2020;SG
2087;3088;06/06/2019;MY
2054;4875;30/12/2020;SZ
2166;3371;05/07/2018;MY
2754;3921;19/06/2018;MY
2560;3596;20/04/2020;MY
2719;1461;09/02/2019;ID
2879;3954;07/08/2019;MY
2742;4941;01/05/2019;SZ
2731;2183;29/10/2020;SG
2467;4125;04/05/2020;PH
2220;1023;09/06/2021;ID
2578;2294;06/06/2018;SG
2396;2042;06/09/2021;SG
2531;4338;20/10/2021;PH
2785;3109;16/09/2019;MY
2964;2259;28/04/2020;SG
2452;1407;20/02/2021;ID
2817;1233;23/11/2019;ID
2631;4341;18/10/2019;PH
2374;4715;28/11/2018;SZ
2596;4733;23/03/2018;SZ
2539;4893;12/06/2018;SZ
2645;4792;22/12/2018;SZ
2596;2320;22/01/2018;SG
2631;2931;28/10/2020;SG
2687;1395;23/05/2019;ID
2292;2818;20/06/2018;SG
2463;3388;03/06/2019;MY
2566;2921;07/04/2020;SG
2603;4866;05/11/2019;SZ
2404;2794;21/08/2020;SG
2594;4496;15/07/2018;PH
2683;3470;20/03/2020;MY
2681;2233;04/10/2020;SG
2707;1517;16/09/2020;ID
2972;3345;01/06/2018;MY
2638;1933;30/10/2021;ID
2741;1235;28/08/2018;ID
2866;4385;07/08/2021;PH
2731;1953;19/06/2020;ID
2461;4637;22/12/2018;SZ
2947;3028;08/11/2020;MY
2444;2216;02/02/2019;SG
2507;2276;20/02/2019;SG
2930;3280;03/04/2019;MY
2183;1280;24/10/2019;ID
2361;2398;26/07/2019;SG
2322;2968;09/11/2021;SG
2709;4320;23/06/2020;PH
2786;1494;07/07/2019;ID
2137;3931;20/04/2021;MY
2978;1390;12/01/2021;ID
2606;3789;27/11/2018;MY
2765;4056;21/09/2019;PH
2842;4869;22/01/2021;SZ
2872;1703;28/06/2021;ID
2849;2259;11/10/2018;SG
2655;4239;30/08/2019;PH
2706;4821;14/02/2018;SZ
2096;3816;07/06/2019;MY
2947;4604;07/06/2021;SZ
2168;1043;23/02/2020;ID
2334;3610;07/03/2021;MY
2667;2914;16/06/2018;SG
2890;2591;14/09/2021;SG
2698;3715;16/06/2018;MY
2299;1699;23/11/2021;ID
2093;1724;12/05/2020;ID
2462;3196;19/04/2021;MY
2278;2664;15/08/2020;SG
2626;2987;27/05/2019;SG
2048;3636;31/07/2018;MY
2787;3375;26/05/2020;MY
2028;1667;11/04/2018;ID
2887;3388;22/05/2018;MY
2786;4077;30/12/2020;PH
2679;4533;07/06/2019;SZ
2885;1738;04/09/2019;ID
2465;2129;16/12/2020;SG
2723;4944;17/03/2021;SZ
2062;1672;26/12/2018;ID
2362;3544;04/01/2018;MY
2518;2023;05/04/2019;SG
2409;2483;10/03/2019;SG
2389;4510;13/11/2020;SZ
2914;4899;04/08/2020;SZ
2364;3102;05/02/2018;MY
2988;1109;11/03/2020;ID
2643;2754;20/03/2021;SG
2716;4293;04/12/2019;PH
2669;3143;20/09/2018;MY
2409;2149;03/06/2021;SG
2334;3497;06/12/2019;MY
2898;1189;05/10/2020;ID
2785;4211;29/06/2020;PH
2702;3224;14/02/2021;MY
2831;1848;16/09/2021;ID
2112;3501;07/01/2020;MY
2034;1153;28/06/2018;ID
2303;3386;24/02/2018;MY
2530;1313;24/09/2021;ID
2377;1092;25/10/2020;ID
2225;3804;03/04/2021;MY
2485;1313;28/04/2019;ID
2293;4614;17/10/2019;SZ
2446;3546;05/03/2018;MY
2790;4605;04/09/2020;SZ
2442;2926;23/05/2021;SG
2380;3260;29/06/2018;MY
2939;3951;09/02/2018;MY
2255;1659;30/03/2019;ID
2590;1826;20/08/2020;ID
2095;1980;01/06/2021;ID
2302;1022;03/12/2018;ID
2752;1561;09/04/2021;ID
2865;2251;22/01/2019;SG
2134;4970;07/04/2018;SZ
2111;4546;18/06/2019;SZ
2786;4345;03/12/2021;PH
2115;2514;26/12/2018;SG
2226;4126;30/08/2020;PH
2454;3488;26/04/2021;MY
2257;4274;15/10/2021;PH
2496;4687;22/07/2019;SZ
2933;4312;13/02/2019;PH
2330;1517;28/12/2020;ID
2864;1477;17/04/2019;ID
2040;1782;17/04/2019;ID
2780;4085;26/12/2020;PH
2932;2625;02/06/2020;SG
2017;3124;01/02/2021;MY
2559;3877;01/11/2019;MY
2592;3864;08/07/2020;MY
2976;4888;13/09/2019;SZ
2550;2241;23/06/2019;SG
2764;2985;31/05/2021;SG
2505;3860;01/05/2020;MY
2823;4904;02/06/2019;SZ
2270;4076;31/07/2020;PH
2293;3897;28/10/2018;MY
2865;1824;21/11/2020;ID
2608;1630;14/04/2018;ID
2636;4375;01/06/2019;PH
2036;1302;13/03/2018;ID
2257;1296;28/02/2018;ID
2339;1946;22/02/2021;ID
2082;1937;17/02/2021;ID
2229;1780;10/04/2020;ID
2390;3696;03/06/2021;MY
2312;2710;14/01/2021;SG
2939;1237;13/01/2020;ID
2614;2960;25/02/2018;SG
2710;3509;15/03/2019;MY
2862;2949;03/11/2018;SG
2084;1835;28/10/2019;ID
2754;2851;07/06/2018;SG
2957;3368;08/02/2018;MY
2391;4949;18/01/2021;SZ
2821;3017;09/10/2020;MY
2261;2103;03/11/2021;SG
2920;3408;18/06/2021;MY
2564;2308;28/05/2021;SG
2979;4326;20/08/2019;PH
2822;1536;23/03/2021;ID
2003;3594;01/10/2021;MY
2030;1194;14/01/2019;ID
2896;3187;27/06/2020;MY
2255;2094;09/07/2019;SG
2031;4912;03/01/2020;SZ
2592;2922;10/06/2019;SG
2143;1310;20/05/2019;ID
2494;3898;09/08/2019;MY
2308;1185;21/05/2019;ID
2900;1897;29/09/2020;ID
2361;1957;24/05/2021;ID
2877;4195;15/12/2020;PH
2574;2338;05/08/2020;SG
2695;1029;09/12/2020;ID
2135;3652;01/10/2018;MY
2507;1803;10/01/2019;ID
2594;1556;26/06/2021;ID
2037;2109;17/06/2020;SG
3000;4019;12/09/2020;PH
2298;4467;24/02/2019;PH
2874;2971;11/03/2020;SG
2182;3727;02/12/2019;MY
2704;2270;22/05/2020;SG
2618;1391;20/05/2020;ID
2586;2484;22/02/2018;SG
2874;4951;11/07/2018;SZ
2189;1339;13/02/2020;ID
2371;3943;23/06/2019;MY
2429;4848;14/02/2019;SZ
2452;3205;08/10/2018;MY
2044;4694;28/09/2018;SZ
2716;4635;05/09/2021;SZ
2303;3267;30/10/2020;MY
2002;4496;28/03/2021;PH
2438;2234;12/07/2021;SG
2248;3383;17/10/2019;MY
2707;2047;03/03/2020;SG
2855;4591;07/08/2019;SZ
2704;2641;30/08/2018;SG
2690;4674;03/10/2021;SZ
2101;4475;08/12/2020;PH
2609;1466;13/03/2019;ID
2453;4811;11/05/2018;SZ
2775;4253;15/07/2019;PH
2824;4830;13/07/2018;SZ
2079;4620;22/01/2020;SZ
2256;4337;13/04/2018;PH
2848;2538;07/06/2021;SG
2986;2808;11/05/2020;SG
2715;3463;13/02/2019;MY
2477;3257;19/02/2018;MY
2240;4661;12/12/2018;SZ
2027;4172;14/01/2018;PH
2634;2451;24/11/2019;SG
2588;1642;08/02/2020;ID
2633;4865;21/03/2021;SZ
2986;2228;16/11/2020;SG
2335;3838;21/06/2020;MY
2315;2416;18/03/2020;SG
2235;4736;16/05/2018;SZ
2394;2822;16/12/2019;SG
2083;2040;23/10/2020;SG
2996;4203;18/06/2018;PH
2233;3843;05/12/2018;MY
2224;2316;05/01/2019;SG
2191;1454;28/03/2021;ID
2569;1261;10/08/2020;ID
2218;4658;29/04/2019;SZ
2214;4491;09/08/2020;PH
2340;1739;21/01/2019;ID
2751;3581;06/05/2021;MY
2214;1659;06/07/2019;ID
2169;4657;17/06/2021;SZ
2765;2693;08/08/2018;SG
2957;3753;20/10/2021;MY
2064;4848;05/11/2020;SZ
2633;2218;10/04/2020;SG
2933;4604;24/11/2018;SZ
2178;1844;29/08/2019;ID
2767;2883;15/01/2019;SG
2330;2585;08/04/2021;SG
2718;1871;29/01/2019;ID
2867;1608;08/12/2018;ID
2271;1145;12/05/2019;ID
2609;2688;22/05/2020;SG
2684;3388;22/11/2018;MY
2258;1314;21/06/2019;ID
2040;3532;09/07/2020;MY
2613;4574;28/11/2019;SZ
2488;1700;16/03/2018;ID
2101;4803;08/10/2018;SZ
2163;3118;25/02/2018;MY
2105;3404;11/06/2019;MY
2942;3388;22/04/2021;MY
2348;3180;19/10/2021;MY
2474;2669;12/11/2020;SG
2806;2236;02/09/2019;SG
2711;1595;16/04/2021;ID
2524;2958;08/08/2019;SG
2712;4002;25/06/2021;PH
2406;2421;24/08/2018;SG
2177;3709;10/01/2020;MY
2439;4013;14/11/2021;PH
2775;2913;09/07/2018;SG
2387;1661;24/11/2021;ID
2791;1296;26/09/2018;ID
2366;1754;24/10/2018;ID
2900;3829;30/09/2019;MY
2366;1189;01/12/2019;ID
2459;4878;18/06/2020;SZ
2703;4805;02/09/2019;SZ
2142;3305;02/12/2020;MY
2374;3950;11/06/2019;MY
2828;4332;27/05/2018;PH
2014;2917;27/03/2019;SG
2967;4037;06/11/2019;PH
2679;4550;11/05/2020;SZ
2204;4121;09/03/2020;PH
2313;4694;02/03/2020;SZ
2536;4712;19/07/2018;SZ
2495;1502;22/02/2018;ID
2801;2733;18/11/2020;SG
2945;4007;07/09/2018;PH
2114;2647;19/07/2019;SG
2755;4395;26/09/2019;PH
2953;4098;24/05/2020;PH
2615;2603;17/05/2020;SG
2642;2911;09/03/2021;SG
2202;4492;13/06/2020;PH
2557;1307;12/08/2019;ID
2392;2200;08/11/2021;SG
2054;1953;25/08/2019;ID
2321;3298;01/11/2021;MY
2193;1811;06/09/2018;ID
2025;2846;14/07/2020;SG
2890;1199;07/08/2021;ID
2071;1760;26/07/2019;ID
2901;2998;10/12/2018;SG
2677;2819;28/05/2021;SG
2472;1996;17/09/2018;ID
2980;4669;25/12/2021;SZ
2924;4196;18/11/2018;PH
2519;4673;21/01/2021;SZ
2925;4912;24/06/2018;SZ
2986;2710;19/05/2020;SG
2342;1249;06/08/2019;ID
2504;1525;20/02/2021;ID
2012;4520;11/12/2020;SZ
2827;4810;21/06/2018;SZ
2367;3033;10/11/2019;MY
2030;1922;28/07/2021;ID
2750;2407;08/05/2018;SG
2492;3862;01/11/2021;MY
2853;2822;22/09/2019;SG
2106;3627;29/08/2018;MY
2168;2184;05/07/2020;SG
2114;2433;07/11/2021;SG
2981;1211;27/04/2021;ID
2272;4402;12/11/2019;PH
2657;2243;25/09/2019;SG
2361;2551;02/08/2020;SG
2767;4484;06/09/2021;PH
2852;4050;10/09/2021;PH
2321;4581;11/05/2021;SZ
2946;2210;27/05/2018;SG
2368;3404;05/03/2019;MY
2522;1583;23/05/2020;ID
2541;3673;09/06/2019;MY
2440;4850;30/11/2018;SZ
2508;3774;07/02/2018;MY
2394;1565;19/04/2018;ID
2620;4675;26/07/2020;SZ
2247;4651;04/05/2021;SZ
2246;1950;18/11/2019;ID
2494;3659;20/03/2020;MY
2070;4557;14/08/2021;SZ
2312;4810;09/03/2021;SZ
2593;3569;10/07/2018;MY
2718;1328;19/02/2018;ID
2182;3672;06/08/2020;MY
2271;3498;13/04/2021;MY
2502;2138;19/09/2021;SG
2140;3403;24/09/2021;MY
2481;1754;03/01/2021;ID
2130;4040;06/05/2021;PH
2504;2134;20/02/2021;SG
2548;3694;23/11/2020;MY
2064;2507;15/04/2018;SG
2684;4508;10/04/2020;SZ
2093;4953;24/09/2020;SZ
2205;2927;09/09/2019;SG
2327;2696;30/05/2019;SG
2321;4139;21/08/2018;PH
2520;4420;27/10/2021;PH
2755;3321;27/05/2018;MY
2378;1392;15/04/2021;ID
2103;4155;17/09/2021;PH
2238;4163;31/10/2021;PH
2193;1297;17/05/2018;ID
2209;3145;15/09/2021;MY
2829;2798;14/11/2020;SG
2917;3514;25/11/2019;MY
2620;1523;16/08/2019;ID
2696;2130;21/10/2021;SG
2918;1559;28/01/2018;ID
2484;2731;25/12/2020;SG
2820;4593;05/03/2018;SZ
2177;1242;12/06/2020;ID
2768;3707;14/09/2019;MY
2476;4039;21/03/2021;PH
2276;2369;21/01/2020;SG
2932;2982;03/06/2019;SG
2549;2792;07/05/2021;SG
2708;2925;11/12/2021;SG
2151;2702;25/10/2018;SG
2574;3908;03/05/2020;MY
2990;1394;11/12/2021;ID
2283;1685;02/08/2021;ID
2099;3022;10/04/2019;MY
2745;3644;11/05/2018;MY
2049;2109;13/09/2020;SG
2775;3207;24/02/2018;MY
2325;1957;26/12/2020;ID
2708;3111;22/12/2021;MY
2126;2453;10/07/2019;SG
2412;4273;21/06/2021;PH
2756;2838;06/09/2019;SG
2910;3609;20/04/2020;MY
2321;3212;15/04/2021;MY
2348;4507;20/07/2021;SZ
2949;4269;04/10/2019;PH
2360;4856;21/01/2018;SZ
2302;3152;19/01/2018;MY
2743;1957;07/10/2019;ID
2087;3418;10/10/2018;MY
2210;2496;10/11/2018;SG
2284;4876;28/10/2019;SZ
2562;1048;11/12/2018;ID
2254;2960;25/02/2020;SG
2502;1136;12/06/2020;ID
2834;3090;27/07/2018;MY
2573;4066;27/02/2020;PH
2377;2197;16/09/2018;SG
2303;3636;12/02/2021;MY
2958;3571;23/05/2021;MY
2625;1753;19/01/2021;ID
2059;2942;13/05/2019;SG
2525;3714;07/12/2018;MY
2471;1622;18/07/2020;ID
2485;1400;05/12/2020;ID
2478;3724;29/01/2019;MY
2078;4591;05/12/2018;SZ
2566;1301;28/07/2021;ID
2727;1568;10/07/2019;ID
2615;1581;29/09/2018;ID
2381;1052;02/11/2020;ID
2419;3981;18/01/2021;MY
2729;3616;29/04/2021;MY
2733;2695;01/04/2018;SG
2435;2860;19/09/2018;SG
2874;2092;12/10/2018;SG
2845;1374;13/11/2021;ID
2306;2618;06/09/2019;SG
2978;1441;03/08/2020;ID
2001;3412;15/10/2021;MY
2984;4012;27/06/2020;PH
2361;2928;04/08/2021;SG
2802;4874;16/04/2018;SZ
2453;3003;18/06/2019;MY
2681;1459;22/08/2021;ID
2142;1585;13/04/2020;ID
2651;2050;09/03/2020;SG
2645;1550;09/11/2018;ID
2255;3796;07/02/2020;MY
2812;4649;01/10/2019;SZ
2790;2247;29/02/2020;SG
2789;1779;15/01/2020;ID
2776;2093;11/08/2021;SG
2881;1656;01/11/2021;ID
2656;4665;29/05/2019;SZ
2216;3055;15/08/2019;MY
2828;3183;02/04/2021;MY
2745;4460;05/11/2019;PH
2282;3969;23/02/2018;MY
2769;4173;20/08/2018;PH
2528;2932;05/11/2018;SG
2183;1576;19/07/2021;ID
2940;4174;15/05/2018;PH
2360;4252;15/04/2020;PH
2721;2274;05/12/2020;SG
2459;4685;04/08/2021;SZ
2411;3178;31/10/2020;MY
2072;4332;13/08/2019;PH
2049;3209;07/09/2021;MY
2636;1826;31/12/2021;ID
2350;3231;14/12/2021;MY
2342;4656;19/01/2019;SZ
2877;4275;24/06/2021;PH
2692;3502;15/12/2018;MY
2873;3797;13/01/2019;MY
2908;3675;30/10/2018;MY
2497;2452;05/11/2020;SG
2412;3787;09/10/2018;MY
2953;3376;19/04/2020;MY
2585;3944;09/07/2018;MY
2282;4691;06/10/2019;SZ
2024;4301;14/08/2021;PH
2331;1635;14/03/2021;ID
2102;4500;25/01/2019;SZ
2298;1812;12/10/2018;ID
2396;2857;23/05/2021;SG
2070;2034;19/01/2020;SG
2859;1539;02/10/2020;ID
2591;3574;20/02/2021;MY
2416;2406;04/09/2020;SG
2147;4097;12/04/2018;PH
2884;2647;07/12/2021;SG
2223;1321;26/04/2019;ID
2826;4144;23/09/2019;PH
2332;3814;14/05/2018;MY
2411;2544;08/03/2019;SG
2545;1983;10/01/2020;ID
2900;1425;10/04/2018;ID
2482;4241;01/12/2021;PH
2027;4361;09/05/2021;PH
2199;1965;12/10/2019;ID
2912;4527;30/05/2021;SZ
2568;1725;08/04/2020;ID
2255;2952;22/05/2021;SG
2800;1330;24/10/2019;ID
2548;3514;21/08/2020;MY
2920;4184;26/04/2019;PH
2560;3696;10/10/2021;MY
2752;4457;26/04/2019;PH
2316;4279;14/02/2020;PH
2882;4248;06/03/2018;PH
2324;4978;12/01/2021;SZ
2227;2796;15/06/2021;SG
2336;4608;29/12/2019;SZ
2129;4658;05/05/2020;SZ
2460;3767;17/09/2019;MY
2251;4592;25/12/2019;SZ
2284;4094;07/07/2018;PH
2503;2527;05/11/2020;SG
2480;1443;22/07/2020;ID
2603;4563;27/10/2019;SZ
3000;2761;15/03/2018;SG
2347;1977;28/11/2019;ID
2760;3818;29/04/2021;MY
2531;2913;06/11/2019;SG
2307;4312;20/09/2021;PH
2823;3979;09/11/2020;MY
2651;2238;13/01/2020;SG
2589;4762;21/04/2020;SZ
2718;1436;22/03/2021;ID
2313;2341;08/04/2021;SG
2906;3060;08/06/2018;MY
2811;1240;10/11/2018;ID
2063;1545;24/09/2021;ID
2542;2018;10/10/2019;SG
2660;2203;21/06/2019;SG
2653;1087;04/01/2019;ID
2105;1646;13/10/2018;ID
2859;3550;24/05/2020;MY
2129;1091;30/05/2019;ID
2582;1746;21/07/2020;ID
2823;1962;21/12/2020;ID
2330;1383;11/11/2021;ID
2487;2431;24/09/2021;SG
2972;4033;06/02/2018;PH
2927;2251;01/04/2021;SG
2001;3910;30/07/2021;MY
2225;1407;20/06/2018;ID
2285;1742;16/12/2018;ID
2069;2000;04/10/2018;SG
2637;1155;21/07/2019;ID
2294;1452;24/05/2019;ID
2242;2999;20/09/2021;SG
2662;4725;20/07/2019;SZ
2575;1587;26/08/2020;ID
2709;4014;16/11/2018;PH
2881;2829;19/04/2020;SG
2088;2929;12/04/2021;SG
2800;2030;29/06/2021;SG
2473;3584;10/06/2020;MY
2571;4311;10/03/2019;PH
2543;2728;06/10/2021;SG
2839;4636;02/12/2019;SZ
2313;2692;31/08/2018;SG
2148;3033;01/05/2021;MY
2344;1740;12/07/2020;ID
2353;2222;06/10/2018;SG
2581;4901;05/03/2021;SZ
2984;1676;12/01/2018;ID
2634;4536;17/05/2021;SZ
2045;4329;15/05/2021;PH
2964;2177;12/06/2019;SG
2254;4743;27/02/2018;SZ
2546;2757;02/07/2019;SG
2121;1866;06/03/2019;ID
2909;4652;09/09/2019;SZ
2024;3612;11/01/2021;MY
2627;3470;05/05/2018;MY
2000;1054;21/05/2021;ID
2787;3175;11/12/2021;MY
2747;3213;11/07/2019;MY
2660;4659;07/08/2020;SZ
2181;4840;03/06/2020;SZ
2847;2550;12/09/2018;SG
2693;4600;26/09/2021;SZ
2787;4126;01/12/2020;PH
2511;1143;11/07/2020;ID
2443;1526;07/08/2021;ID
2828;2275;19/03/2018;SG
2926;4833;31/10/2018;SZ
2044;2152;21/06/2018;SG
2722;3821;17/06/2020;MY
2746;4264;02/07/2018;PH
2750;4535;24/01/2018;SZ
2669;4926;07/06/2018;SZ
2195;4007;27/10/2019;PH
2579;4256;31/10/2020;PH
2172;1914;26/03/2021;ID
2075;4715;03/02/2019;SZ
2885;3897;20/01/2020;MY
2638;4842;10/10/2018;SZ
2251;3685;30/07/2020;MY
2761;1398;21/08/2019;ID
2778;3195;21/09/2019;MY
2486;3856;25/10/2021;MY
2511;4180;20/10/2018;PH
2325;4970;21/02/2020;SZ
2940;4554;12/11/2019;SZ
2996;1320;18/10/2019;ID
2993;4172;13/10/2020;PH
2592;2619;24/03/2018;SG
2332;4138;23/06/2021;PH
2196;1703;04/09/2018;ID
2126;3571;13/11/2018;MY
2856;3281;18/07/2018;MY
2898;3726;10/03/2018;MY
2564;3756;10/03/2020;MY
2054;4759;07/03/2019;SZ
2110;1808;25/03/2019;ID
2050;1156;04/09/2019;ID
2384;1822;24/05/2020;ID
2835;1699;23/10/2018;ID
2551;2349;27/11/2021;SG
2217;1145;25/06/2020;ID
2500;1304;13/05/2020;ID
