shopid;total_clicks;impressions;Item_views
2997;75;156;189
2801;63;183;159
2426;84;229;128
2436;53;172;118
2956;74;172;193
2983;27;178;142
2648;85;150;122
2310;63;211;134
2837;96;240;131
2893;88;245;134
2137;40;194;197
2159;35;275;151
2396;45;295;168
2527;81;220;172
2990;47;275;165
2206;35;198;189
2264;29;194;142
2713;98;255;151
2947;84;296;141
2046;15;245;110
2251;81;203;182
2925;11;206;190
2072;82;252;168
2709;19;195;107
2916;68;269;121
2572;88;170;193
2125;24;222;189
2241;17;300;113
2714;38;214;172
2150;84;199;162
2841;37;260;141
2490;49;187;186
2637;57;275;128
2809;1;158;172
2292;18;248;200
2159;1;179;162
2097;4;202;180
2605;4;164;145
2024;5;211;187
2727;98;294;150
2110;49;276;185
2798;80;290;141
2556;51;282;156
2556;70;171;165
2044;22;257;173
2603;66;238;106
2486;5;188;185
2758;45;227;122
2288;15;208;114
2429;20;247;192
2012;2;263;116
2829;35;188;152
2529;36;240;200
2502;38;271;159
2934;28;200;166
2235;69;177;139
2177;99;212;199
2259;13;167;191
2294;30;206;137
2306;14;176;178
2379;30;197;164
2240;20;168;109
2591;37;286;166
2030;57;150;153
2100;97;252;139
2376;95;175;138
2823;73;209;100
2956;46;181;134
2347;76;185;127
2360;41;294;184
2302;62;239;166
2679;32;152;115
2689;43;169;185
2729;60;271;169
2512;74;226;106
2573;1;218;142
2053;76;252;197
2939;22;171;106
2444;90;295;145
2495;54;200;187
2295;43;166;144
2319;44;270;161
2992;65;208;132
2096;82;277;148
2669;37;223;161
2628;77;284;192
2225;17;216;167
2630;53;238;131
2804;68;213;126
2534;83;174;146
2410;89;296;128
2987;59;158;180
2786;47;289;102
2387;34;237;186
2887;40;205;179
2803;71;279;191
2143;36;282;121
2466;25;211;162
2529;79;268;111
2201;84;213;133
2576;4;300;189
2899;46;172;131
2619;97;185;156
2753;11;208;149
2339;31;197;155
2198;55;168;157
2612;28;278;102
2232;65;276;104
2945;33;164;137
2848;47;249;183
2542;77;208;122
2105;31;229;102
2908;39;263;126
2471;32;225;141
2639;26;151;165
2711;78;253;179
2045;89;205;109
2807;59;157;157
2413;38;264;174
2271;72;274;155
2632;64;193;129
2616;64;202;189
2243;66;186;168
2300;67;241;111
2130;3;237;116
2942;3;278;191
2557;25;224;102
2738;56;285;107
2327;25;161;166
2800;10;268;114
2953;52;208;152
2452;42;176;133
2666;12;165;174
2417;34;248;154
2865;60;194;155
2337;7;164;109
2871;90;216;117
2912;64;223;105
2636;7;234;144
2007;83;221;105
2264;17;161;122
2712;60;224;109
2738;14;232;157
2157;5;247;158
2725;83;293;154
2200;38;286;115
2045;58;282;143
2809;75;248;127
2428;74;292;118
2262;55;263;150
2217;66;173;104
2361;71;206;148
2672;28;153;171
2933;29;214;194
2569;14;157;146
2147;78;200;131
2549;54;200;176
2670;1;214;147
2438;70;250;125
2776;70;204;175
2533;35;244;128
2423;5;158;115
2013;19;293;136
2397;25;204;185
2881;52;209;111
2528;68;200;175
2668;26;288;130
2408;38;210;190
2251;90;266;120
2556;41;252;174
2341;88;272;112
2423;87;276;187
2498;14;204;115
2729;85;225;113
2699;54;287;160
2683;28;155;155
2154;99;209;167
2805;74;198;147
2251;31;247;131
2313;18;284;155
2036;58;206;116
2948;54;293;101
2344;93;190;180
2501;49;244;189
2390;97;245;131
2307;36;215;188
2151;77;190;107
2786;75;231;154
2322;100;210;145
2306;66;288;186
2223;63;191;199
2899;63;213;139
2722;76;276;154
2860;68;277;175
2348;99;213;135
2013;10;300;117
2400;99;236;167
2192;25;154;187
2005;7;158;142
2390;20;178;164
2937;30;182;125
2085;68;199;119
2243;45;187;123
2155;36;204;117
2026;80;225;149
2460;74;198;162
2640;52;187;159
2808;95;177;167
2224;82;298;169
2080;55;160;184
2448;72;233;172
2708;60;292;193
2663;37;164;112
2962;49;299;148
2701;22;274;101
2267;59;254;137
2565;20;255;166
2402;93;299;156
2298;44;153;171
2287;58;171;177
2588;21;175;122
2332;17;279;170
2143;55;287;186
2195;75;196;179
2979;34;203;119
2748;69;159;112
2148;93;154;151
2350;57;188;137
2897;34;284;177
2932;28;251;112
2909;95;274;176
2581;94;249;157
2333;18;283;170
2755;7;223;136
2333;90;214;113
2803;14;173;146
2864;66;228;172
2831;14;175;196
2954;35;298;163
2777;56;234;158
2224;42;208;135
2021;82;213;168
2221;16;174;152
2598;2;150;188
2021;48;152;117
2551;23;258;168
2062;43;229;108
2511;65;222;145
2461;13;158;179
2238;57;251;174
2226;77;245;114
2521;7;195;167
2116;49;161;149
2751;61;163;136
2997;44;257;116
2237;71;226;176
2066;69;259;114
2104;74;238;113
2360;33;229;108
2332;52;191;163
2127;48;286;150
2305;26;260;103
2672;50;254;151
2845;23;252;106
2604;36;285;181
2920;41;191;148
2325;42;239;198
2133;10;250;161
2077;48;299;148
2472;86;247;123
2452;74;241;155
2803;33;213;176
2516;6;272;200
2704;32;280;198
2693;10;241;150
2954;91;299;118
2472;84;165;192
2177;15;222;140
2841;63;179;168
2519;37;246;197
2820;51;153;108
2198;71;213;143
2506;86;219;127
2433;3;260;190
2597;99;230;198
2047;91;270;193
2644;17;184;120
2190;9;223;200
2936;85;277;171
2428;19;199;161
2882;35;263;177
2006;86;297;148
2730;59;265;110
2021;82;259;118
2595;23;278;134
2900;45;198;149
2769;4;259;146
2299;78;224;121
2098;63;183;160
2354;33;246;142
2467;18;224;130
2564;8;234;107
2268;55;293;122
2189;16;177;160
2591;35;192;179
2054;49;195;140
2718;7;256;165
2589;69;244;127
2584;89;189;194
2241;74;195;174
2568;36;170;131
2302;13;165;161
2679;24;230;137
2877;86;217;177
2959;28;168;186
2408;48;183;109
2292;18;223;108
2480;65;225;143
2771;43;194;120
2127;82;167;199
2850;2;272;157
2722;12;171;153
2301;63;192;139
2456;48;169;189
2291;87;237;133
2033;32;185;145
2549;46;195;143
2153;17;168;124
2995;98;188;169
2332;91;247;184
2409;63;289;103
2186;52;240;192
2207;57;165;165
2519;37;246;114
2780;57;154;110
2665;78;193;178
2645;42;207;103
2872;71;236;101
2590;79;216;184
2471;71;259;132
2259;12;230;106
2763;42;201;115
2812;97;210;158
2639;38;189;181
2726;87;275;152
2256;95;232;135
2954;27;182;174
2369;85;283;163
2138;27;222;172
2444;33;163;150
2020;35;236;172
2213;98;265;185
2678;27;222;196
2494;33;176;180
2494;77;191;106
2853;70;229;186
2963;25;252;194
2676;64;198;196
2037;38;160;157
2316;59;277;113
2961;28;287;126
2821;38;177;132
2213;71;189;190
2658;65;179;157
2064;1;214;136
2049;28;299;170
2339;5;183;142
2696;70;191;167
2309;73;206;128
2857;14;180;130
2418;55;262;185
2148;17;288;104
2737;66;272;184
2764;36;251;144
2564;21;200;197
2179;93;253;179
2730;81;216;185
2650;80;201;115
2298;100;183;184
2322;73;175;167
2097;64;297;131
2831;53;229;181
2008;64;292;179
2084;68;175;140
2507;31;180;117
2476;67;283;169
2248;58;290;192
2587;37;162;192
2118;68;263;194
2101;17;269;126
2894;8;220;185
2236;79;207;122
2642;88;242;163
2609;92;246;171
2659;61;240;172
2096;33;168;173
2815;64;227;173
2299;96;296;168
2224;4;186;105
2164;46;271;101
2336;7;182;197
2216;46;218;122
2348;51;280;112
2848;68;296;105
2025;32;277;133
2065;23;163;129
2184;53;217;111
2994;3;152;147
2164;83;249;130
2875;56;167;181
2063;29;182;107
2365;65;151;148
2142;17;179;170
2332;14;286;165
2885;4;262;146
2188;79;280;183
2323;100;228;104
2100;15;196;162
2883;97;238;133
2146;10;165;117
2998;64;289;182
2578;30;260;179
2722;46;256;109
2057;37;184;155
2497;100;200;122
2824;97;170;198
2647;40;261;154
2572;82;251;180
2736;46;229;165
2602;86;155;174
2838;79;275;104
2616;25;225;146
2420;39;256;158
2893;54;162;159
2219;59;158;123
2442;91;201;119
2017;96;190;117
2590;8;180;149
2658;80;184;131
2607;70;187;198
2137;75;279;155
2376;51;269;115
2840;59;262;176
2998;71;197;135
2978;23;213;122
2085;26;242;114
2088;69;231;133
2822;5;296;141
2624;65;150;104
2471;99;292;189
2810;75;220;159
2294;27;195;172
2812;1;231;188
2617;16;263;138
2239;29;221;138
2349;64;201;123
2219;72;276;115
2331;96;273;175
2343;16;170;111
2990;90;237;120
2286;15;243;107
2148;82;232;129
2912;8;193;138
2421;18;224;122
2734;67;224;164
2095;47;231;152
2387;54;271;138
2697;51;162;174
2030;83;225;188
2915;44;249;154
2109;33;297;184
2943;45;274;135
2802;27;219;184
2823;42;271;108
2993;51;153;166
2404;1;204;106
2694;22;281;128
2378;28;293;167
2512;46;193;105
2005;40;265;188
2800;72;230;124
2488;79;265;148
2444;39;163;123
2930;85;192;157
2568;27;153;170
2099;43;247;185
2011;24;177;146
2091;12;208;172
2089;100;211;175
2841;73;250;132
2985;76;236;177
2360;18;179;136
2993;51;216;199
2440;67;242;169
2425;20;272;141
2609;5;284;104
2952;78;169;170
2085;55;270;181
2873;9;225;161
2029;6;248;197
2113;63;226;106
2869;15;182;184
2868;51;229;103
2368;95;173;124
2031;89;166;183
2142;48;177;178
2530;97;228;144
2708;34;221;174
2309;28;292;152
2913;47;263;134
2592;89;272;123
2950;32;267;144
2194;90;248;143
2576;10;256;117
2486;7;160;146
2885;45;235;163
2582;28;156;173
2135;99;237;144
2892;82;247;137
2339;19;293;185
2713;26;152;162
2614;14;191;126
2996;64;208;189
2161;65;191;110
2443;67;186;140
2975;39;257;136
2840;66;204;120
2781;64;229;199
2004;6;203;149
2297;17;167;159
2190;74;173;113
2434;30;203;190
2899;23;231;109
2951;74;197;108
2630;100;283;196
2425;88;205;189
2860;17;297;192
2006;77;249;127
2066;9;188;189
2894;88;273;153
2821;58;177;174
2281;22;292;137
2643;5;221;156
2435;43;235;199
2636;27;221;110
2677;51;272;132
2528;98;229;101
2654;92;246;109
2107;72;167;172
2396;94;215;174
2388;90;271;124
2653;89;285;147
2087;35;282;140
2634;37;230;124
2816;98;207;169
2593;76;150;139
2345;66;261;192
2430;92;154;166
2592;10;228;196
2642;4;224;197
2357;44;239;123
2752;40;205;153
2155;55;197;146
2307;88;273;175
2256;48;274;110
2122;39;173;174
2612;96;294;193
2203;27;161;169
2155;4;175;118
2821;98;222;141
2776;25;286;120
2106;66;238;142
2386;5;299;105
2200;41;215;159
2763;94;295;174
2199;13;274;170
2434;29;296;130
2908;75;287;156
2116;68;179;132
2359;36;250;157
2863;71;202;108
2969;94;202;101
2855;58;191;188
2626;19;174;117
2508;31;262;119
2942;34;296;189
2018;62;213;122
2997;49;155;108
2781;12;277;187
2936;23;280;199
2272;43;181;129
2622;65;244;146
2928;43;256;109
2480;13;180;169
2602;38;180;136
2501;55;203;185
2279;53;181;123
2360;87;296;135
2277;25;217;191
2849;49;161;111
2789;59;181;134
2307;6;259;166
2497;18;195;163
2785;26;300;194
2391;51;212;143
2954;32;216;171
2679;84;209;179
2748;21;262;184
2064;60;198;193
2617;54;218;149
2817;23;208;190
2272;55;241;123
2929;11;226;107
2937;17;159;138
2976;98;166;152
2782;56;173;123
2168;14;228;178
2003;14;216;133
2832;57;181;183
2911;95;293;155
2124;32;163;195
2884;9;248;125
2553;8;246;115
2565;37;230;182
2660;100;208;103
2808;56;203;174
2923;15;239;199
2907;49;264;172
2278;13;282;162
2854;11;237;180
2439;2;175;123
2562;87;240;184
2942;27;219;155
2636;42;169;192
2585;37;235;152
2743;35;266;190
2314;70;207;155
2526;93;293;150
2946;71;276;196
2317;95;216;102
2769;88;163;199
2050;88;184;153
2082;45;172;137
2455;51;215;151
2831;16;256;166
2143;89;281;174
2422;37;181;176
2330;43;266;189
2714;11;288;165
2114;41;279;117
2826;35;236;158
2083;80;234;166
2309;97;211;142
2964;70;225;141
2236;72;244;179
2941;71;246;190
2203;27;241;152
2917;69;227;168
2717;29;219;113
2879;22;276;106
2812;52;177;181
2830;14;256;133
2178;88;214;141
2287;64;269;150
2467;64;296;109
2179;4;178;174
2579;44;252;158
2803;99;242;124
2224;17;161;168
2344;88;174;193
2517;42;295;186
2075;33;162;110
2205;32;286;177
2774;44;201;141
2822;78;185;121
2409;8;154;176
2091;61;163;199
2494;77;153;102
2439;64;235;128
2990;5;223;110
2433;18;237;148
2182;62;259;191
2756;48;237;168
2274;57;219;121
2996;15;175;136
2569;21;157;164
2707;89;224;189
2741;12;279;150
2899;36;169;108
2857;98;279;196
2411;95;207;195
2546;50;234;191
2271;76;279;182
2813;58;292;115
2207;65;233;175
2348;14;171;190
2690;63;257;100
2027;21;251;130
2196;57;225;191
2334;47;167;198
2022;86;189;109
2484;87;187;159
2492;95;203;127
2929;10;169;175
2957;95;169;176
2344;90;184;111
2426;12;184;148
2847;34;184;162
2070;93;189;194
2084;83;298;116
2073;18;155;188
2762;41;298;114
2968;9;213;148
2310;83;284;196
2786;83;216;141
2082;78;284;198
2314;8;293;151
2790;85;198;101
2488;16;218;180
2943;74;231;178
2968;41;229;124
2557;85;258;171
2423;2;252;131
2148;67;171;188
2225;78;195;192
2713;81;162;158
2101;90;247;170
2191;74;295;105
2460;56;275;120
2491;12;203;118
2665;4;217;185
2695;50;284;125
2577;22;154;136
2815;18;175;107
2250;99;171;183
2865;16;163;122
2350;38;153;169
2124;55;253;135
2766;88;247;120
2740;31;230;129
2260;95;151;184
2166;59;240;129
2281;98;247;195
2867;92;157;110
2295;40;194;162
2624;80;186;166
2548;68;258;185
2364;33;272;126
2283;16;178;153
2964;5;286;200
2522;96;187;167
2386;59;300;173
2160;37;292;191
2992;1;169;124
2876;72;180;181
2380;32;203;114
2965;7;208;161
2978;91;214;120
2592;74;250;179
2836;40;292;137
2591;69;296;192
2495;35;297;106
2517;5;152;125
2385;21;250;125
2667;72;256;175
2283;92;190;198
2370;60;185;134
2679;45;234;112
2756;71;165;109
2918;84;281;136
2341;17;188;174
2206;22;240;103
2020;52;220;194
2432;100;229;200
2791;60;279;126
2502;29;300;143
2708;35;294;176
2279;8;294;170
2130;39;252;175
2733;87;206;167
2067;52;231;149
2721;80;296;154
2806;8;237;173
2683;53;209;184
2136;93;201;190
2475;61;256;109
2001;40;235;124
2113;32;215;101
2006;42;177;122
2145;30;192;157
2325;25;223;141
2398;79;300;147
2275;81;205;148
2499;12;222;133
2347;91;163;150
2881;55;167;160
2876;3;193;150
2651;31;187;122
2446;31;271;122
2278;2;274;153
2619;50;234;194
2793;4;221;199
2788;98;264;163
2097;88;269;146
2125;99;168;120
2615;26;238;155
2312;62;196;142
2285;83;294;143
2498;67;217;124
2498;7;248;116
2061;32;241;118
2641;47;253;191
2168;24;269;126
2483;17;209;102
2172;95;292;141
2697;40;190;115
2006;91;243;107
2216;33;262;158
2837;48;188;103
2340;95;242;177
2879;18;297;130
2890;48;157;129
2867;25;261;168
2109;52;167;165
2271;49;261;104
2189;97;293;172
2581;87;287;128
2934;47;183;192
2085;12;248;123
2370;30;245;188
2831;99;156;134
2609;97;261;155
2372;10;215;189
2145;86;274;182
2733;81;177;176
2656;40;197;151
2969;20;248;186
2678;100;233;149
2398;64;283;140
2489;97;269;121
2793;95;200;143
2380;88;233;156
2233;20;199;124
2937;38;299;100
2757;74;211;117
2176;12;205;133
2908;36;252;169
2143;55;256;157
2342;97;270;131
2700;43;192;197
2537;90;276;106
2540;4;242;108
2090;73;288;184
2374;76;177;177
2270;45;227;124
2350;85;261;173
2489;32;294;135
2356;13;269;196
2384;8;172;102
2155;64;287;109
2512;38;193;129
2361;51;258;198
2654;56;169;187
2369;74;239;195
2336;43;280;179
2142;12;257;137
2138;99;273;115
2337;66;163;176
2792;94;249;102
2884;6;299;132
2490;87;197;135
2688;35;150;114
2233;44;173;188
2886;11;229;188
2894;5;153;134
2214;30;202;114
2106;62;157;170
2307;69;172;110
2008;83;226;162
2401;82;163;166
2457;14;221;127
2820;29;203;142
2208;47;175;120
2783;34;251;141
3000;56;157;106
2156;7;287;104
2236;78;175;139
2259;99;201;183
2779;6;225;128
2650;57;242;163
2498;59;239;200
2513;20;226;101
2224;70;259;135
2662;60;204;194
2098;78;242;188
2382;71;241;151
2889;74;217;153
2026;74;266;167
2307;60;220;122
2434;20;160;155
2289;92;277;193
2178;34;174;146
2299;4;212;158
2724;45;185;136
2570;34;229;121
2263;44;245;152
2886;36;189;104
2820;40;242;112
2197;17;215;163
2583;76;165;171
2560;74;299;149
2195;41;166;119
2112;73;221;157
2828;8;248;127
2793;98;185;197
2544;14;168;194
2199;25;158;190
2374;20;206;143
2636;82;235;117
2980;69;280;133
2100;70;221;182
2483;30;188;183
2626;24;254;171
2670;54;259;107
2659;41;193;143
2097;1;260;186
2939;74;214;118
2011;60;186;181
2437;82;271;113
2825;25;246;141
2061;75;196;178
2089;77;268;185
2502;46;291;149
2554;44;167;140
2085;14;190;126
2259;84;206;159
2244;11;271;169
2006;36;263;171
2688;98;271;197
2935;52;227;152
2120;71;300;160
2499;39;289;130
2903;49;280;123
2980;85;254;104
2753;30;269;116
2119;32;234;133
2562;76;282;142
2955;23;247;148
2603;72;241;110
2538;54;275;144
2829;36;282;118
2657;84;283;168
2740;20;222;189
2426;14;270;138
2355;91;163;179
2394;71;214;118
2745;49;181;197
2975;11;233;164
2347;38;223;107
2286;63;155;108
2219;35;299;133
2264;15;193;147
2522;50;200;170
2752;15;266;115
2059;52;205;164
2918;48;280;100
2936;58;280;138
2866;4;171;143
2007;94;171;117
2332;65;221;144
2137;66;208;198
2375;48;255;161
2845;35;249;107
2489;59;291;130
2722;40;205;102
2589;52;231;150
2846;35;159;143
2665;33;219;154
2993;75;208;116
2025;60;250;138
2999;47;223;102
2785;34;188;160
2699;84;208;198
2688;37;196;142
2708;6;160;199
2996;18;219;127
2509;55;198;111
2036;6;235;117
2426;16;156;171
2015;93;172;109
2557;17;239;104
2820;35;215;162
2162;64;283;126
2089;57;292;131
2416;42;165;155
2611;85;204;157
2223;34;295;162
2723;21;230;124
2590;25;152;146
2409;5;224;184
2510;39;283;129
2299;98;287;195
2148;100;202;103
2955;83;154;123
2415;86;182;127
2556;54;252;124
2513;20;292;141
2015;71;290;162
2486;71;179;144
2961;6;246;130
2123;8;187;177
2639;16;194;150
2191;44;171;186
2356;70;218;138
2214;42;284;165
2995;92;183;164
2240;12;188;183
2017;4;150;108
2112;40;174;188
2806;25;237;170
2808;48;186;119
2579;67;213;164
2053;53;288;113
2693;3;243;143
2551;64;152;140
2663;55;233;165
2072;50;211;174
2808;97;177;187
2209;33;254;141
2320;99;283;189
2509;94;176;101
2865;37;213;183
2378;71;181;138
2265;73;266;187
2149;86;230;198
2796;89;280;143
2947;69;175;129
2450;93;183;142
2976;37;186;124
2018;51;290;183
2671;66;280;171
2630;62;244;156
2028;65;258;175
2224;13;203;140
2296;40;177;111
2794;44;241;153
2078;78;223;179
2793;14;242;180
2878;98;217;170
2797;37;274;157
2088;50;258;185
2800;100;240;155
2843;87;275;100
2253;78;193;174
2821;82;199;186
2016;3;226;182
2662;1;266;172
2018;3;263;113
2809;87;294;106
2097;20;284;190
2868;32;272;136
2454;39;229;100
2554;65;162;111
2206;84;186;165
2921;12;282;173
2635;46;186;158
2556;32;164;174
2213;91;243;154
2998;32;295;175
2953;65;279;197
2634;40;199;162
2539;47;164;148
2912;47;283;199
2875;36;212;134
2087;75;225;106
2020;4;213;166
2085;4;209;126
2631;55;292;163
2185;40;279;160
2166;50;192;169
2335;4;189;146
2630;59;291;158
2004;66;278;107
2558;3;272;185
2199;22;152;191
2935;17;285;121
2373;67;268;105
2424;86;257;151
2803;88;169;145
2968;60;273;112
2311;24;227;180
2672;25;212;123
2878;88;180;188
2228;74;192;199
2536;24;167;123
2210;53;286;134
2572;93;269;107
2880;64;176;148
2768;10;229;154
2998;13;268;153
2841;59;167;187
2539;10;211;197
2075;34;299;157
2602;93;168;121
2779;49;236;131
2756;9;274;199
2111;18;184;178
